"","date","time","open","high","low","close","volume"
"550",20221215,13000,14709,14718,14704,14714,580
"551",20221215,14500,14714,14717,14707,14707,328
"552",20221215,20000,14707,14726,14706,14716,623
"553",20221215,21500,14715,14727,14712,14724,405
"554",20221215,23000,14724,14743,14723,14738,1530
"555",20221215,24500,14738,14743,14718,14720,1555
"556",20221215,30000,14720,14720,14601,14642,17386
"557",20221215,31500,14642,14645,14615,14625,4254
"558",20221215,33000,14626,14628,14517,14590,14134
"559",20221215,34500,14588,14598,14553,14588,4843
"560",20221215,40000,14588,14722,14578,14694,8643
"561",20221215,41500,14695,14700,14606,14606,5330
"562",20221215,43000,14606,14623,14583,14622,4219
"563",20221215,44500,14621,14638,14607,14615,2399
