"","date","time","open","high","low","close","volume"
"500",20081210,0,4481,4725,4471,4689,59059
"501",20081211,0,4651,4705,4624,4669,48508
"502",20081212,0,4585,4643,4344,4423,56727
"503",20081215,0,4612,4719,4555,4607,53612
"504",20081216,0,4540,4615,4523,4589,36645
"505",20081217,0,4695,4734,4621,4667,23156
"506",20081218,0,4667,4705,4596,4697,48743
"507",20081219,0,4663,4728,4582,4680,61611
"508",20081222,0,4710,4756,4496,4527,58580
"509",20081223,0,4503,4524,4289,4350,56836
"510",20081224,0,4301,4399,4242,4377,53452
"511",20081225,0,4385,4400,4330,4396,27939
"512",20081226,0,4375,4445,4340,4377,42103
"513",20081229,0,4355,4398,4318,4388,28471
"514",20081230,0,4410,4604,4410,4562,38615
"515",20081231,0,4605,4618,4483,4548,39457
"516",20090105,0,4700,4797,4635,4669,49368
"517",20090106,0,4699,4735,4640,4704,50727
"518",20090107,0,4750,4800,4711,4755,47745
"519",20090108,0,4651,4655,4434,4455,49668
"520",20090109,0,4479,4495,4405,4422,44698
"521",20090110,0,4370,4426,4345,4376,32964
"522",20090112,0,4381,4473,4348,4423,49016
"523",20090113,0,4369,4525,4360,4517,49326
"524",20090114,0,4500,4550,4476,4509,43060
"525",20090115,0,4233,4300,4220,4235,32098
"526",20090116,0,4281,4329,4250,4324,37195
"527",20090117,0,4337,4358,4306,4345,21050
"528",20090119,0,4370,4395,4325,4359,22881
"529",20090120,0,4300,4300,4205,4242,16962
"530",20090121,0,4103,4264,4102,4258,17618
"531",20090202,0,4185,4197,4115,4159,23628
"532",20090203,0,4169,4327,4160,4277,36565
"533",20090204,0,4328,4374,4286,4352,33510
"534",20090205,0,4325,4390,4268,4271,41368
"535",20090206,0,4350,4478,4350,4439,43990
"536",20090209,0,4505,4524,4425,4454,37065
"537",20090210,0,4455,4500,4434,4497,31199
"538",20090211,0,4387,4578,4372,4553,43910
"539",20090212,0,4525,4563,4400,4443,52891
"540",20090213,0,4460,4590,4450,4568,48065
"541",20090216,0,4550,4590,4534,4570,29766
"542",20090217,0,4534,4559,4440,4492,33837
"543",20090218,0,4462,4520,4422,4514,17835
"544",20090219,0,4416,4523,4340,4471,61090
"545",20090220,0,4424,4450,4349,4365,56535
"546",20090223,0,4330,4433,4296,4427,54137
"547",20090224,0,4335,4394,4314,4380,43411
"548",20090225,0,4432,4519,4416,4468,52264
"549",20090226,0,4509,4538,4441,4478,47621
"550",20090227,0,4468,4528,4453,4512,38408
"551",20090302,0,4440,4460,4302,4330,49064
"552",20090303,0,4271,4377,4240,4367,51357
"553",20090304,0,4335,4519,4322,4512,53073
"554",20090305,0,4549,4647,4536,4597,54868
"555",20090306,0,4545,4638,4539,4630,56346
"556",20090309,0,4670,4675,4545,4623,49441
"557",20090310,0,4613,4668,4568,4655,51834
"558",20090311,0,4775,4785,4715,4758,38914
"559",20090312,0,4758,4780,4724,4748,32483
"560",20090313,0,4818,4942,4813,4900,41255
"561",20090316,0,4925,4986,4906,4962,32991
"562",20090317,0,4984,5070,4947,5057,35274
"563",20090318,0,5090,5095,5023,5067,22495
"564",20090319,0,5040,5105,4975,4980,55651
"565",20090320,0,4999,5039,4923,4950,57247
"566",20090323,0,5000,5133,4991,5128,49485
"567",20090324,0,5216,5268,5187,5259,50239
