"","date","time","open","high","low","close","volume"
"193",20220412,0,775.35,780.15,768,775.5,5207
"194",20220413,0,775.65,793.5,774,792.9,4701
"195",20220414,0,791.85,797,789.5,795.45,3675
"196",20220415,0,795.7,799.1,772.1,773.25,4353
"197",20220418,0,774,779.25,765.55,773.9,3456
"198",20220419,0,775.85,786.65,774.05,780.4,3244
"199",20220420,0,780.4,785.9,776.45,785.75,3043
"200",20220421,0,782.3,790.5,781,786.1,3934
"201",20220422,0,785.55,789.95,769.75,774.25,3905
"202",20220425,0,772.15,775.5,752.3,753.9,4956
"203",20220426,0,751,760.65,749.95,754.1,4845
"204",20220427,0,752.7,753.8,731.2,738.35,5764
"205",20220428,0,739,749.35,734.25,747.25,6321
"206",20220429,0,748.9,761.3,743.9,754.25,5927
"207",20220503,0,755.3,757,743,750,4648
"208",20220504,0,748.5,754.5,743.85,751.3,4482
"209",20220505,0,751.3,766.5,744.3,762.15,4558
"210",20220506,0,760.95,760.95,739,744.65,4797
"211",20220509,0,744.05,747.9,733.05,733.05,5098
"212",20220510,0,734.1,737,717.9,736.3,6177
"213",20220511,0,739,740.75,726.5,736.4,5202
"214",20220512,0,736.4,739.75,721,721.95,5665
"215",20220513,0,721.6,733.5,717.4,732.85,4666
"216",20220516,0,731.85,746.1,730.9,739.5,4855
"217",20220517,0,738.45,751.55,736.25,750.55,3683
"218",20220518,0,751.3,759.6,750.7,758.65,2896
"219",20220519,0,755.25,755.65,735.05,740.45,5234
"220",20220520,0,740.35,751.45,732.15,750.9,5874
"221",20220523,0,750.2,756.6,735.7,748.45,6428
"222",20220524,0,750.7,752.8,734.7,735.5,5249
"223",20220525,0,734.15,746.4,730.45,742.95,4856
"224",20220526,0,743.5,748.8,733.2,734.45,5263
"225",20220527,0,734.6,749.65,733.6,749.55,4205
"226",20220530,0,750.15,767.8,749,767,3837
"227",20220531,0,767,776.85,763.05,775.65,3790
"228",20220601,0,774,779.45,768.5,770.9,4163
"229",20220602,0,771.45,774.95,763.3,765.55,3865
"230",20220606,0,766.75,775.65,762.85,770.3,3566
"231",20220607,0,771.2,774.8,758.65,761.3,3392
"232",20220608,0,761.3,774.75,759.55,771.5,3514
"233",20220609,0,771.85,774.5,765.6,769.3,2700
